SK_ID_CURR,TARGET
261626,0.41
261635,0.47
261649,0.39
261653,0.34
261660,0.36
261668,0.3
261669,0.29
261676,0.42
261688,0.33
261691,0.38
261699,0.37
261704,0.32
261718,0.47
261719,0.38
261735,0.4
261742,0.35
261746,0.55
261749,0.44
261759,0.28
261763,0.34
261772,0.39
261795,0.45
261798,0.42
261804,0.48
261806,0.42
261813,0.42
261814,0.29
261827,0.35
261835,0.35
261839,0.46
261840,0.41
261845,0.37
261846,0.37
261850,0.28
261853,0.37
261870,0.49
261871,0.38
261883,0.52
261885,0.35
261888,0.44
261892,0.4
261895,0.4
261906,0.44
261912,0.45
261918,0.4
261926,0.44
261930,0.3
261947,0.37
261956,0.36
261958,0.41
261960,0.41
261961,0.4
261965,0.42
261967,0.41625
261968,0.36
261974,0.34
261980,0.37
261981,0.37
261983,0.39
261992,0.45
261998,0.41
262002,0.45
262006,0.35
262014,0.3
262017,0.36
262021,0.44
262038,0.54
262040,0.4
262043,0.38
262052,0.38
262054,0.42
262056,0.31
262058,0.33
262062,0.34
262065,0.38
262067,0.43
262070,0.41
262078,0.4
262084,0.35
262091,0.41
262092,0.45
262112,0.39
262114,0.29
262132,0.43
262140,0.51
262152,0.44
262159,0.36
262172,0.52
262180,0.37
262181,0.41
262188,0.53
262202,0.37
262206,0.5
262213,0.5
262227,0.44
262239,0.35
262243,0.38
262246,0.2
262251,0.3
262269,0.33
262272,0.35
262276,0.45
262277,0.33
262278,0.39
262281,0.4
262298,0.4
262308,0.34
262316,0.36
262320,0.32
262321,0.4
262337,0.43
262354,0.45
262362,0.37
262364,0.32
262365,0.25
262372,0.33
262373,0.37
262380,0.31
262392,0.32
262399,0.36
262407,0.46
262418,0.46
262429,0.48
262430,0.27
262446,0.48
262455,0.37
262459,0.45
262475,0.2
262478,0.43
262492,0.25
262520,0.41
262535,0.43
262537,0.38
262538,0.41
262541,0.35
262554,0.48
262559,0.4
262561,0.33
262562,0.33
262575,0.41
262576,0.41
262579,0.42
262581,0.46
262590,0.4
262599,0.29
262607,0.4
262608,0.38
262613,0.39
262620,0.43
262621,0.47
262622,0.38
262623,0.33
262629,0.32
262633,0.36
262650,0.42
262655,0.28
262659,0.4
262660,0.51
262663,0.41
262665,0.42
262666,0.34
262679,0.33
262681,0.42
262702,0.44
262705,0.31
262716,0.32
262725,0.46
262732,0.35
262743,0.27
262749,0.37
262752,0.44
262756,0.44
262758,0.34
262772,0.53
262784,0.47
262791,0.37
262793,0.44
262802,0.35
262814,0.5
262817,0.41
262820,0.43
262827,0.39
262832,0.41
262845,0.37
262847,0.4
262859,0.43
262862,0.35
262864,0.36
262865,0.45
262887,0.35
262914,0.43
262939,0.31
262943,0.47
262958,0.37
262963,0.36
262970,0.35
262979,0.45
262986,0.41
263004,0.37
263015,0.39
263016,0.27
263028,0.42
263029,0.4
263031,0.34
263044,0.35
263046,0.48
263056,0.4
263059,0.29
263061,0.51
263077,0.35
263087,0.39
263105,0.36
263116,0.41
263120,0.42
263127,0.45
263137,0.38
263166,0.37
263175,0.35
263184,0.45
263185,0.38
263205,0.35
263208,0.42
263210,0.43
263220,0.43
263224,0.37
263228,0.32
263240,0.37
263243,0.37
263288,0.34
263290,0.37
263306,0.36
263312,0.39
263319,0.42
263326,0.27
263331,0.33
263339,0.43
263347,0.45
263353,0.3
263355,0.41
263368,0.44
263408,0.43
263414,0.29
263421,0.41
263440,0.39
263458,0.33
263460,0.4
263475,0.32
263477,0.32
263479,0.42
263489,0.41
263492,0.41
263493,0.31
263498,0.4
263510,0.32
263513,0.36
263514,0.32
263517,0.42
263518,0.44
263548,0.35
263561,0.39
263564,0.39
263565,0.36
263576,0.29
263580,0.41
263582,0.36
263584,0.41
263593,0.4
263594,0.46
263598,0.4
263602,0.47
263611,0.35
263640,0.29
263642,0.35
263643,0.39
263646,0.44
263658,0.39
263664,0.32
263683,0.35
263703,0.28
263705,0.37
263709,0.33
263715,0.31
263728,0.38
263732,0.4
263735,0.37
263748,0.39
263750,0.32
263751,0.32
263759,0.34
263763,0.37
263765,0.32
263780,0.37
263783,0.41
263786,0.46
263794,0.38
263799,0.34
263802,0.4
263803,0.54
263820,0.33
263846,0.36
263857,0.38
263858,0.38
263860,0.41
263864,0.44
263870,0.5
263879,0.36
263881,0.38
263882,0.41
263895,0.46
263909,0.33
263918,0.37
263940,0.31
263945,0.39
263946,0.38
263947,0.38
263948,0.38
263962,0.33
263972,0.48
263974,0.29
263981,0.45
263984,0.36
263992,0.44
264001,0.39
264007,0.39
264010,0.3
264011,0.41
264015,0.33
264023,0.4
264030,0.32
264033,0.25
264037,0.4
264043,0.41
264044,0.37
264045,0.45
264050,0.4
264055,0.51
264059,0.44
264060,0.41
264062,0.28
264069,0.4
264077,0.32
264078,0.37
264087,0.32
264094,0.41
264095,0.44
264112,0.3
264113,0.44
264131,0.39
264145,0.4
264148,0.33
264157,0.4
264161,0.4
264173,0.36
264188,0.4
264195,0.43
264198,0.48
264199,0.28
264207,0.44
264209,0.33
264226,0.28
264227,0.36
264243,0.47
264246,0.39
264252,0.32
264254,0.38
264259,0.43
264274,0.28
264280,0.42
264285,0.42
264299,0.31
264331,0.38
264334,0.41
264338,0.27
264341,0.41
264344,0.44
264347,0.52
264350,0.46
264360,0.39
264365,0.29
264367,0.35
264378,0.43
264381,0.45
264397,0.32
264401,0.33
264405,0.31
264417,0.32
264422,0.35
264423,0.43
264424,0.46
264436,0.52
264441,0.3
264451,0.28
264453,0.35
264457,0.36
264460,0.4
264464,0.33
264469,0.37
264485,0.23
264491,0.52
264505,0.24
264535,0.41
264538,0.36
264541,0.37
264544,0.38
264545,0.39
264549,0.47
264557,0.34
264563,0.34
264569,0.33
264574,0.38
264587,0.36
264608,0.43
264610,0.37
264621,0.38
264627,0.41
264642,0.45
264644,0.32
264655,0.4
264660,0.39
264667,0.44
264691,0.34
264694,0.49
264695,0.33
264700,0.42
264709,0.27
264712,0.32
264714,0.36
264722,0.36
264728,0.33
264742,0.39
264744,0.36
264748,0.38
264760,0.4
264763,0.44
264771,0.39
264773,0.32
264782,0.45
264786,0.47
264787,0.3
264809,0.4
264811,0.37
264822,0.35
264823,0.44
264831,0.32
264834,0.39
264841,0.38
264848,0.47
264849,0.35
264863,0.42
264867,0.4
264874,0.32
264875,0.34
264877,0.38
264897,0.39
264900,0.41
264906,0.28
264909,0.41
264913,0.34
264922,0.3
264924,0.28
264927,0.36
264935,0.3
264938,0.44
264968,0.3
264975,0.47
264979,0.44
264989,0.43
265001,0.48
265009,0.39
265014,0.36
265016,0.48
265027,0.39
265049,0.37
265061,0.49
265062,0.29
265068,0.38
265072,0.41
265100,0.33
265105,0.34
265106,0.25
265110,0.32
265123,0.44
265126,0.47
265131,0.52
265134,0.39
265144,0.41
265146,0.43
265154,0.33
265164,0.39
265170,0.37
265172,0.42
265173,0.26
265178,0.24
265187,0.32
265191,0.44
265194,0.51
265216,0.32
265228,0.41
265231,0.28
265232,0.43
265233,0.38
265242,0.33
265243,0.41
265246,0.3
265259,0.47
265265,0.5
265266,0.3
265268,0.39
265280,0.34
265287,0.29
265297,0.41
265298,0.36
265300,0.41
265301,0.36
265305,0.39
265307,0.44
265314,0.37
265320,0.36
265331,0.4
265333,0.35
265336,0.4
265337,0.36
265344,0.42
265346,0.37
265371,0.33
265380,0.43
265386,0.3
265389,0.33
265409,0.42
265414,0.37
265415,0.36
265419,0.33
265422,0.33
265457,0.38
265461,0.43
265463,0.37
265468,0.42
265474,0.35
265478,0.33
265480,0.49
265488,0.35
265493,0.34
265510,0.43
265519,0.41
265521,0.36
265529,0.42
265533,0.45
265577,0.28
265591,0.42
265596,0.45
265607,0.45
265618,0.47
265619,0.31
265620,0.43
265628,0.39
265661,0.4
265669,0.42
265680,0.43
265707,0.41
265714,0.4
265716,0.33
265717,0.37
265718,0.41
265723,0.4
265730,0.37
265732,0.42
265744,0.36
265751,0.44
265760,0.4
265777,0.24
265783,0.29
265791,0.47
265792,0.29
265797,0.36
265798,0.32
265806,0.42
265815,0.35
265816,0.49
265821,0.44
265833,0.32
265854,0.35
265856,0.31
265858,0.4
265862,0.39
265863,0.3
265879,0.36
265881,0.38
265894,0.38
265895,0.58
265896,0.43
265898,0.36
265900,0.43
265907,0.26
265910,0.43
265917,0.48
265941,0.42
265955,0.36
265957,0.49
265961,0.37
265966,0.42
265969,0.46
265974,0.37
265976,0.36
265979,0.34
265985,0.29
265988,0.44
265990,0.43
265991,0.35
265993,0.36
265995,0.41
266009,0.37
266010,0.46
266014,0.43
266020,0.37
266022,0.34
266029,0.34
266045,0.34
266057,0.36
266060,0.38
266065,0.39
266071,0.42
266072,0.32
266074,0.34
266076,0.4
266089,0.42
266091,0.31
266097,0.34
266099,0.36
266106,0.37
266117,0.39
266120,0.41
266129,0.39
266132,0.37
266139,0.45
266140,0.46
266141,0.31
266146,0.46
266149,0.41
266159,0.4
266165,0.36
266171,0.46
266173,0.42
266177,0.44
266179,0.34
266186,0.38
266210,0.42
266227,0.33
266266,0.39
266291,0.33
266319,0.45
266321,0.32
266323,0.41
266329,0.28
266331,0.44
266333,0.42
266334,0.39
266338,0.44
266340,0.39
266344,0.39
266354,0.37
266359,0.38
266362,0.37
266364,0.37
266365,0.28
266379,0.39
266380,0.42
266387,0.34
266393,0.39
266396,0.44
266406,0.34
266418,0.44
266424,0.34
266440,0.42
266442,0.27
266444,0.42
266453,0.39
266455,0.26
266461,0.26
266462,0.33
266465,0.35
266466,0.4
266468,0.59
266471,0.34
266479,0.39
266499,0.46
266536,0.49
266543,0.34
266544,0.29
266556,0.43
266561,0.42
266573,0.41
266578,0.33
266590,0.45
266596,0.35
266624,0.47
266629,0.37
266635,0.34
266644,0.39
266650,0.34
266659,0.48
266666,0.38
266668,0.42
266674,0.47
266680,0.45
266686,0.41
266714,0.49
266730,0.37
266734,0.41
266740,0.46
266745,0.34
266749,0.35
266750,0.36
266751,0.4
266752,0.45
266753,0.34
266759,0.34
266763,0.43
266766,0.29
266783,0.31
266805,0.33
266812,0.36
266813,0.57
266816,0.38
266819,0.51
266820,0.43
266833,0.38
266842,0.28
266847,0.33
266848,0.38
266865,0.53
266867,0.45
266874,0.37
266885,0.36
266888,0.41
266890,0.41
266932,0.28
266941,0.43
266942,0.41
266948,0.43
266959,0.34
266977,0.42
266983,0.33
266984,0.47
266999,0.44
267000,0.41
267023,0.41
267031,0.43
267035,0.33
267046,0.32
267050,0.4
267058,0.37
267070,0.32
267079,0.38
267080,0.36
267093,0.35
267094,0.31
267102,0.42
267107,0.33
267108,0.29
267113,0.38
267127,0.4
267136,0.36
267143,0.38
267155,0.39
267180,0.39
267182,0.36
267184,0.39
267192,0.4
267195,0.38
267220,0.41
267228,0.33
267237,0.45
267241,0.42
267242,0.43
267247,0.36
267259,0.47
267260,0.5
267265,0.28
267269,0.42
267272,0.41
267275,0.35
267282,0.43
267284,0.55
267294,0.5
267298,0.43
267304,0.48
267316,0.42
267324,0.32
267327,0.42
267333,0.45
267338,0.29
267341,0.32
267342,0.34
267344,0.4
267345,0.44
267347,0.29
267361,0.47
267374,0.35
267379,0.3
267380,0.34
267382,0.4
267394,0.32
267403,0.39
267405,0.42
267412,0.31
267421,0.39
267437,0.41
267438,0.42
267443,0.25
267446,0.37
267460,0.52
267466,0.39
267469,0.34
267474,0.36
267488,0.42
267490,0.31
267496,0.53
267499,0.4
267501,0.45
267518,0.33
267522,0.42625
267524,0.46
267532,0.36
267535,0.31
267547,0.33
267550,0.34
267559,0.53
267581,0.37
267586,0.49
267588,0.46
267592,0.38
267597,0.45
267600,0.32
267608,0.44
267620,0.42
267625,0.38
267628,0.46
267633,0.36
267639,0.44
267649,0.54
267659,0.33
267662,0.38
267671,0.37
267672,0.37
267677,0.41
267679,0.4
267682,0.44
267687,0.39
267689,0.35
267690,0.43
267707,0.5
267709,0.29
267716,0.4
267738,0.33
267744,0.53
267752,0.38
267754,0.4
267755,0.45
267757,0.4
267758,0.36
267767,0.42
267771,0.37
267808,0.46
267815,0.52
267833,0.43
267841,0.35
267843,0.31
267847,0.39
267857,0.36
267869,0.49
267881,0.43
267887,0.34
267890,0.45
267892,0.42
267895,0.36
267899,0.35
267906,0.42
267912,0.3
267917,0.41
267927,0.36
267930,0.35
267934,0.36
267950,0.45
267965,0.4
267966,0.33
267976,0.45
267998,0.36
267999,0.34
268012,0.36
268013,0.39
268014,0.49
268020,0.37
268028,0.47
268032,0.45
268039,0.29
268041,0.43
268046,0.42
268059,0.46
268064,0.49
268066,0.51
268073,0.44
268077,0.39
268085,0.45
268090,0.38
268109,0.44
268139,0.36
268151,0.43
268153,0.46
268155,0.53
268163,0.35
268166,0.37
268185,0.34
268189,0.47
268190,0.33
268192,0.42
268211,0.38
268213,0.39
268214,0.3
268220,0.42
268225,0.29
268227,0.44
268230,0.45
268247,0.42
268250,0.35
268268,0.44
268269,0.34
268271,0.33
268274,0.39
268280,0.47
268291,0.46
268299,0.44
268301,0.4
268306,0.41
268307,0.42
268310,0.41
268317,0.39
268328,0.43
268329,0.32
268337,0.44
268338,0.41
268357,0.35
268363,0.37
268373,0.27
268380,0.39
268386,0.32
268394,0.38
268407,0.41
268411,0.43
268417,0.51
268421,0.33
268422,0.37
268426,0.39
268427,0.36
268439,0.44
268445,0.36
268446,0.42
268459,0.4
268465,0.48
268466,0.39
268495,0.4
268497,0.38
268504,0.45
268508,0.4
268513,0.42
268525,0.43
268545,0.34
268546,0.27
268550,0.42
268568,0.33
268570,0.38
268590,0.38
268591,0.32
268602,0.42
268609,0.4
268616,0.33
268623,0.31
268645,0.44
268652,0.47
268668,0.41
268685,0.4
268707,0.41
268711,0.38
268714,0.38
268736,0.35
268746,0.35
268747,0.35
268749,0.39
268760,0.34
268761,0.35
268764,0.48
268781,0.33
268790,0.43
268799,0.37
268809,0.39
268814,0.37
268817,0.35
268822,0.22
268827,0.28
268828,0.36
268829,0.55
268845,0.32
268853,0.3
268859,0.42
268900,0.33
268911,0.37
268913,0.43
268917,0.44
268930,0.4
268934,0.4
268935,0.44
268938,0.43
268948,0.41
268950,0.41
268958,0.39
268975,0.4
268982,0.45
268983,0.42
268997,0.28
269009,0.41
269012,0.44
269017,0.41
269031,0.35
269038,0.41
269041,0.49
269045,0.43
269050,0.35
269056,0.47
269058,0.41
269060,0.29
269067,0.4
269082,0.33
269098,0.44
269105,0.37
269117,0.36
269123,0.41
269128,0.43
269143,0.36
269149,0.39
269162,0.41
269168,0.42
269172,0.5
269175,0.46
269189,0.41
269194,0.3
269197,0.38
269204,0.46
269211,0.41
269217,0.46
269222,0.37
269227,0.34
269228,0.41
269232,0.48
269250,0.4
269251,0.31
269257,0.52
269262,0.32
269263,0.42
269267,0.36
269275,0.44
269276,0.37
269279,0.35
269293,0.44
269300,0.4
269305,0.35
269309,0.43
269317,0.45
269352,0.54
269377,0.36
269378,0.39
269389,0.39
269392,0.29
269394,0.33
269402,0.43
269408,0.38
269410,0.44
269417,0.36
269421,0.45
269462,0.49
269481,0.34
269488,0.39
269489,0.39
269491,0.39
269495,0.41
269503,0.28
269510,0.36
269515,0.34
269522,0.38
269523,0.37
269536,0.31
269537,0.38
269549,0.3
269571,0.38
269576,0.3
269587,0.37
269595,0.4
269601,0.41
269610,0.5
269618,0.31
269620,0.45
269623,0.45
269637,0.31
269642,0.41
269652,0.44
269655,0.35
269661,0.4
269663,0.31
269665,0.4
269666,0.35
269667,0.32
269673,0.44
269693,0.37
269701,0.36
269702,0.43
269704,0.36
269718,0.36
269727,0.43
269732,0.46
269736,0.37
269738,0.42
269741,0.33
269744,0.34
269749,0.44
269750,0.31
269758,0.36
269775,0.42
269776,0.33
269777,0.43
269789,0.29
269794,0.33
269797,0.42
269807,0.43
269813,0.31
269844,0.48
269848,0.42
269871,0.38
269877,0.33
269878,0.31
269887,0.36
269904,0.29
269913,0.42
269938,0.36
269941,0.42
269953,0.42
269954,0.42
269955,0.36
269958,0.34
269960,0.39
269966,0.39
269975,0.34
269978,0.42
269989,0.37
269993,0.24
269998,0.44
270001,0.34
270020,0.39
270023,0.39
270028,0.36
270048,0.44
270061,0.41
270062,0.36
270096,0.37
270108,0.33
270118,0.46
270120,0.55
270122,0.37
270127,0.44
270131,0.4
270142,0.28
270146,0.36
270148,0.29
270152,0.42
270165,0.25
270170,0.3
270188,0.31
270204,0.43
270235,0.33
270243,0.52
270254,0.31
270265,0.4
270270,0.49
270287,0.33
270295,0.41
270296,0.32
270302,0.45
270304,0.41
270307,0.35
270310,0.41
270317,0.38
270324,0.41
270326,0.39
270337,0.36
270363,0.4
270371,0.3
270373,0.46
270375,0.32
270376,0.43
270379,0.44
270383,0.44
270390,0.36
270393,0.33
270402,0.38
270410,0.44
270411,0.44
270412,0.34
270415,0.33
270417,0.46
270436,0.42
270440,0.31
270449,0.33
270450,0.38
270457,0.41
270460,0.27
270461,0.33
270467,0.34
270473,0.4
270486,0.34
270488,0.43
270513,0.42
270518,0.49
270522,0.27
270526,0.39
270532,0.35
270545,0.4
270548,0.38
270550,0.42
270562,0.37
270564,0.33
270571,0.38
270572,0.39
270574,0.34
270575,0.42
270579,0.48
270612,0.46
270613,0.38
270622,0.33
270636,0.34
270643,0.45
270644,0.4
270645,0.41
270658,0.4
270661,0.38
270665,0.36
270676,0.45
270685,0.38
270695,0.37
270712,0.41
270719,0.43
270740,0.38
270753,0.36
270756,0.37
270759,0.44
270760,0.45
270764,0.44
270767,0.38
270778,0.39
270782,0.42
270794,0.4
270795,0.38
270799,0.29
270807,0.46
270821,0.41
270826,0.43
270829,0.4
270831,0.36
270843,0.39
270844,0.44
270847,0.42
270854,0.39
270856,0.39
270861,0.38
270862,0.41
270864,0.34
270881,0.28
270883,0.36
270885,0.37
270888,0.32
270894,0.34
270906,0.41
270914,0.39
270919,0.4
270935,0.35
270945,0.4
270957,0.42
270966,0.29
270970,0.4
270971,0.33
270976,0.51
270977,0.44
270978,0.34
270979,0.39
270982,0.39
270987,0.51
270989,0.36
270991,0.35
270992,0.41
270993,0.35
270997,0.43
271010,0.37
271025,0.31
271037,0.37
271038,0.49
271054,0.29
271056,0.43
271065,0.43
271070,0.32
271095,0.33
271099,0.37
271102,0.34
271103,0.4
271105,0.38
271106,0.4
271117,0.39
271134,0.65
271135,0.34
271137,0.42
271145,0.39
271149,0.41
271195,0.33
271199,0.43
271200,0.54
271220,0.42
271233,0.39
271234,0.35
271236,0.53
271248,0.37
271250,0.5
271251,0.26
271255,0.38
271261,0.31
271269,0.3
271276,0.47
271296,0.42
271304,0.46
271314,0.37
271318,0.34
271322,0.43
271325,0.46
271354,0.31
271355,0.36
271359,0.35
271361,0.41
271363,0.49
271367,0.38
271368,0.42
271369,0.38
271393,0.46
271409,0.34
271415,0.34
271418,0.31
271429,0.38
271431,0.32
271432,0.53
271442,0.38
271446,0.3
271448,0.35
271450,0.53
271452,0.43
271460,0.37
271461,0.4
271472,0.42
271496,0.34
271515,0.48
271527,0.39
271537,0.26
271544,0.52
271562,0.37
271565,0.32
271566,0.3
271567,0.29
271570,0.5
271576,0.41
271582,0.45
271586,0.36
271593,0.41
271598,0.36
271606,0.4
271607,0.35
271616,0.49
271617,0.31
271624,0.36
271638,0.41
271652,0.36
271657,0.42
271662,0.36
271665,0.36
271667,0.38
271670,0.39
271675,0.46
271679,0.36
271682,0.32
271696,0.37
271699,0.32
271733,0.38
271739,0.3
271746,0.34
271753,0.38
271756,0.43
271762,0.4
271777,0.33
271781,0.29
271785,0.36
271786,0.38
271790,0.35
271801,0.39
271806,0.38
271807,0.33
271810,0.41
271811,0.36
271815,0.4
271847,0.43
271875,0.33
271878,0.37
271880,0.39
271883,0.31
271911,0.35
271912,0.5
271914,0.36
271922,0.39
271933,0.36
271945,0.31
271952,0.39
271954,0.41
271961,0.47
271967,0.32
271969,0.3
271980,0.53
271989,0.3
271991,0.39
272000,0.35
272004,0.36
272010,0.37
272013,0.48
272029,0.48
272030,0.37
272031,0.44
272035,0.4
272040,0.39
272043,0.4
272055,0.43
272068,0.51
272075,0.42
272081,0.27
272090,0.34
272104,0.36
272116,0.31
272121,0.36
272129,0.37
272143,0.34
272146,0.39
272148,0.46
272152,0.39
272167,0.35
272180,0.38
272192,0.27
272201,0.25
272205,0.34
272209,0.38
272211,0.35
272228,0.41
272233,0.49
272235,0.39
272249,0.41
272267,0.39
272270,0.38
272276,0.4
272302,0.34
272303,0.3
272308,0.42
272309,0.48
272311,0.34
272313,0.26
272353,0.39
272366,0.32
272367,0.37
272371,0.38
272381,0.35
272404,0.34
272405,0.35
272418,0.41
272419,0.46
272425,0.43
272438,0.42
272444,0.26
272445,0.38
272462,0.31
272474,0.46
272478,0.43
272479,0.43
272480,0.46
272482,0.41
272511,0.42
272512,0.36
272516,0.39
272517,0.37
272522,0.37
272537,0.37
272555,0.36
272564,0.44
272566,0.35
272573,0.34
272575,0.44
272583,0.37
272593,0.33
272627,0.39
272628,0.39
272630,0.33
272632,0.4
272635,0.47
272636,0.51
272661,0.42
272669,0.38
272672,0.35
272681,0.36
272682,0.31
272691,0.36
272697,0.26
272706,0.42
272708,0.31
272717,0.4
272722,0.35
272723,0.4
272737,0.33
272744,0.35
272752,0.43
272757,0.31
272760,0.39
272763,0.33
272768,0.42
272779,0.25
272781,0.33
272787,0.38
272795,0.4
272799,0.33
272820,0.47
272821,0.31
272829,0.38
272852,0.33
272863,0.44
272878,0.33
272886,0.36
272891,0.47
272903,0.51
272914,0.32
272928,0.39
272937,0.37
272938,0.45
272944,0.39
272965,0.46
272967,0.41
272969,0.38
272983,0.38
272998,0.36
273002,0.38
273005,0.46
273010,0.43
273011,0.4
273017,0.4
273021,0.34
273023,0.48
273027,0.45
273035,0.33
273047,0.48
273053,0.29
273060,0.38
273062,0.37
273074,0.42
273078,0.35
273079,0.38
273087,0.41
273107,0.39
273109,0.34
273112,0.35
273113,0.48
273117,0.36
273121,0.48
273137,0.43
273156,0.43
273157,0.41
273177,0.35
273192,0.37
273193,0.32
273194,0.4
273198,0.44
273199,0.3
273206,0.48
273213,0.43
273235,0.46
273244,0.45
273247,0.35
273248,0.55
273254,0.47
273259,0.32
273270,0.37
273272,0.44
273287,0.35
273289,0.47
273294,0.31
273301,0.42
273304,0.37
273313,0.39
273314,0.36
273333,0.43
273336,0.44
273343,0.44
273353,0.43
273359,0.39
273371,0.46
273402,0.46
273415,0.27
273420,0.5
273424,0.38
273428,0.41
273429,0.42
273443,0.42
273457,0.37
273458,0.25
273467,0.45
273477,0.27
273482,0.42
273495,0.35
273496,0.37
273503,0.41
273507,0.47
273508,0.41
273510,0.4
273524,0.46
273552,0.48
273556,0.46
273566,0.35
273579,0.36
273584,0.3
273595,0.31
273606,0.3
273623,0.28
273625,0.44
273638,0.4
273660,0.28
273664,0.34
273683,0.42
273686,0.42
273687,0.51
273699,0.44
273700,0.43
273719,0.44
273721,0.32
273728,0.47
273764,0.22
273770,0.45
273774,0.38
273792,0.47
273806,0.37
273807,0.41
273818,0.36
273823,0.37
273835,0.43
273856,0.35
273861,0.36
273863,0.36
273864,0.4
273874,0.4
273879,0.25
273892,0.34
273895,0.48
273899,0.31
273900,0.41
273912,0.41
273921,0.32
273941,0.38
273946,0.47
273954,0.38
273956,0.28
273962,0.42
273968,0.33
273985,0.4
274000,0.42
274003,0.3
274004,0.33
274006,0.42
274019,0.46
274022,0.52
274023,0.37
274034,0.37
274043,0.35
274052,0.5
274054,0.51
274058,0.48
274063,0.41
274070,0.46
274072,0.35
274081,0.38
274108,0.38
274118,0.5
274125,0.39
274129,0.41
274140,0.43
274142,0.42
274146,0.37
274147,0.45
274155,0.3
274163,0.38
274165,0.37
274174,0.31
274182,0.46
274186,0.43
274188,0.41
274193,0.41
274198,0.51
274216,0.4
274219,0.21
274225,0.39
274229,0.37
274248,0.33
274268,0.39
274274,0.25
274286,0.39
274289,0.36
274297,0.34
274302,0.35
274326,0.41
274346,0.39
274348,0.41
274349,0.37
274350,0.36
274353,0.36
274359,0.37
274364,0.36
274368,0.33
274373,0.37
274378,0.28
274389,0.34
274390,0.33
274391,0.33
274392,0.26
274396,0.4
274408,0.4
274409,0.45
274424,0.41
274453,0.33
274460,0.3
274465,0.41
274468,0.32
274481,0.45
274482,0.34
274484,0.46
274490,0.39
274509,0.28
274511,0.39
274515,0.4
274521,0.37
274523,0.39
274525,0.35
274539,0.53
274541,0.33
274574,0.44
274585,0.32
274587,0.45
274594,0.36
274600,0.45
274605,0.43
274611,0.47
274619,0.35
274641,0.47
274666,0.48
274688,0.48
274690,0.41
274699,0.35
274703,0.37
274715,0.37
274717,0.37
274760,0.43
274774,0.4
274791,0.46
274801,0.42
274804,0.37
274808,0.46
274813,0.4
274815,0.39
274818,0.34
274820,0.27
274829,0.35
274847,0.49
274865,0.36
274870,0.36
274881,0.37
274890,0.49
274894,0.26
274902,0.33
274905,0.35
274911,0.39
274912,0.41
274914,0.31
274927,0.39
274931,0.35
274944,0.44
274951,0.42
274953,0.46
274954,0.36
274961,0.25
274965,0.39
274972,0.45
274978,0.37
274984,0.35
274993,0.4
274996,0.41
275043,0.43
275048,0.35
275052,0.46
275059,0.36
275060,0.34
275071,0.37
275077,0.46
275078,0.53
275091,0.38
275098,0.46
275111,0.43
275120,0.44
275121,0.44
275125,0.42
275129,0.27
275139,0.28
275150,0.34
275153,0.35
275166,0.46
275185,0.39
275199,0.49
275201,0.27
275203,0.37
275216,0.43
275225,0.44
275226,0.38
275232,0.36
275254,0.42
275256,0.4
275272,0.38
275278,0.4
275280,0.48
275286,0.38
275288,0.4
275299,0.33
275306,0.43
275313,0.32
275314,0.44
275319,0.44
275324,0.42
275330,0.34
275334,0.44
275335,0.44
275337,0.5
275339,0.36
275351,0.4
275352,0.34
275367,0.37
275384,0.44
275392,0.32
275393,0.42
275408,0.44
275411,0.42
275413,0.4
275415,0.39
275416,0.36
275422,0.39
275424,0.5
275438,0.44
275440,0.43
275468,0.38
275469,0.29
275473,0.5
275482,0.4
275488,0.27
275502,0.39
275503,0.35
275511,0.38
275518,0.32
275520,0.26
275524,0.32
275531,0.32
275537,0.33
275558,0.32
275574,0.34
275576,0.36
275583,0.46
275588,0.42
275605,0.48
275612,0.35
275627,0.4
275633,0.34
275646,0.38
275647,0.42
275653,0.51
275661,0.41
275683,0.46
275688,0.37
275691,0.42
275713,0.35
275731,0.4
275735,0.35
275739,0.43
275761,0.39
275762,0.42
275767,0.47
275768,0.39
275769,0.46
275774,0.44
275776,0.35
275783,0.28
275800,0.34
275805,0.45
275836,0.32
275842,0.42
275855,0.46
275860,0.38
275870,0.38
275884,0.34
275897,0.34
275899,0.39
275900,0.32
275906,0.39
275912,0.43
275922,0.43
275929,0.41
275931,0.32
275932,0.35
275936,0.43
275937,0.4
275947,0.31
275949,0.47
275954,0.37
275958,0.3
275966,0.49
275967,0.41
275970,0.48
275989,0.35
275993,0.35
275995,0.4
275998,0.3
276007,0.45
276011,0.42
276029,0.42
276047,0.32
276048,0.33
276050,0.37
276054,0.4
276056,0.38
276057,0.5
276060,0.32
276084,0.36
276089,0.24
276118,0.36
276121,0.41
276122,0.49
276130,0.37
276134,0.37
276135,0.32
276142,0.34
276164,0.37
276195,0.37
276210,0.47
276235,0.3
276238,0.32
276242,0.29
276244,0.45
276247,0.35
276263,0.44
276306,0.43
276309,0.35
276319,0.45
276334,0.41
276338,0.31
276343,0.4
276344,0.4
276345,0.29
276348,0.34
276359,0.37
276363,0.34
276365,0.37
276366,0.34
276373,0.33
276378,0.48
276386,0.43
276405,0.35
276419,0.45
276422,0.31
276430,0.33
276437,0.39
276442,0.37
276444,0.44
276446,0.46
276455,0.43
276470,0.41
276472,0.39
276475,0.5
276479,0.32
276484,0.3
276487,0.45
276488,0.37
276495,0.47
276497,0.41
